,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_MADE_FLAG
438,Mid-Range,Right Side(R),15,150,33,0
439,In The Paint (Non-RA),Center(C),6,31,59,0
440,Mid-Range,Left Side Center(LC),21,-87,202,0
441,Restricted Area,Center(C),2,-17,11,1
442,Above the Break 3,Right Side Center(RC),24,230,88,0
443,Above the Break 3,Center(C),26,-17,263,0
444,Above the Break 3,Right Side Center(RC),27,103,251,1
445,Above the Break 3,Center(C),27,14,271,0
446,Mid-Range,Left Side(L),14,-124,66,0
447,Above the Break 3,Left Side Center(LC),26,-208,164,0
448,Above the Break 3,Left Side Center(LC),28,-157,232,1
449,In The Paint (Non-RA),Center(C),8,-40,80,1
450,Above the Break 3,Left Side Center(LC),27,-157,221,1
451,Above the Break 3,Center(C),25,19,258,1
452,Mid-Range,Center(C),21,46,210,0
453,Above the Break 3,Left Side Center(LC),25,-225,116,0
454,In The Paint (Non-RA),Center(C),8,-41,78,0
455,Left Corner 3,Left Side(L),23,-237,0,1
456,Above the Break 3,Center(C),32,39,327,0
457,In The Paint (Non-RA),Left Side(L),10,-69,85,0
458,Above the Break 3,Center(C),27,1,273,1
459,Right Corner 3,Right Side(R),23,230,31,1
460,Above the Break 3,Left Side Center(LC),24,-111,215,0
461,Above the Break 3,Center(C),25,-6,253,1
462,Above the Break 3,Center(C),33,-79,321,0
463,In The Paint (Non-RA),Center(C),6,53,29,0
464,Restricted Area,Center(C),0,5,4,1
465,Above the Break 3,Left Side Center(LC),32,-183,273,0
466,In The Paint (Non-RA),Right Side(R),8,76,46,0
467,Restricted Area,Center(C),3,-5,31,1
468,Restricted Area,Center(C),1,13,9,1
469,Above the Break 3,Left Side Center(LC),28,-141,252,0
470,Above the Break 3,Right Side Center(RC),29,213,203,0
471,Restricted Area,Center(C),0,5,5,0
472,Above the Break 3,Left Side Center(LC),26,-134,234,1
473,Restricted Area,Center(C),2,-16,13,1
474,Above the Break 3,Center(C),26,-20,269,0
475,Above the Break 3,Center(C),25,-61,251,1
476,Mid-Range,Left Side Center(LC),19,-67,185,0
477,Mid-Range,Left Side Center(LC),18,-107,149,1
478,Above the Break 3,Left Side Center(LC),26,-203,169,0
479,Above the Break 3,Left Side Center(LC),25,-144,216,0
480,In The Paint (Non-RA),Center(C),5,43,27,0
481,Above the Break 3,Right Side Center(RC),26,146,220,0
482,Mid-Range,Left Side Center(LC),17,-96,148,1
483,Above the Break 3,Right Side Center(RC),25,186,178,1
484,Above the Break 3,Left Side Center(LC),27,-86,258,1
485,Above the Break 3,Center(C),28,-11,285,0
486,Above the Break 3,Center(C),25,-5,250,1
487,Mid-Range,Right Side Center(RC),20,123,169,0
488,Restricted Area,Center(C),1,-10,3,0
489,Mid-Range,Right Side(R),12,105,67,0
490,Mid-Range,Left Side Center(LC),17,-133,118,0
491,Above the Break 3,Right Side Center(RC),25,166,200,1
492,Above the Break 3,Left Side Center(LC),26,-128,233,0
493,Mid-Range,Left Side Center(LC),19,-70,184,0
494,Restricted Area,Center(C),3,-2,33,1
495,Above the Break 3,Center(C),25,13,253,1
496,In The Paint (Non-RA),Center(C),4,33,34,0
497,Mid-Range,Right Side Center(RC),21,111,182,0
498,In The Paint (Non-RA),Center(C),5,34,47,1
499,In The Paint (Non-RA),Center(C),13,51,127,1
500,Above the Break 3,Left Side Center(LC),24,-216,121,0
501,Above the Break 3,Left Side Center(LC),24,-214,125,0
502,In The Paint (Non-RA),Center(C),12,33,124,1
503,In The Paint (Non-RA),Center(C),5,-33,45,0
504,Above the Break 3,Left Side Center(LC),25,-160,204,0
505,Above the Break 3,Left Side Center(LC),24,-150,198,0
506,Left Corner 3,Left Side(L),22,-228,-26,1
507,Above the Break 3,Right Side Center(RC),26,112,242,0
508,Above the Break 3,Center(C),25,56,250,1
509,In The Paint (Non-RA),Center(C),11,-11,115,1
510,Above the Break 3,Center(C),25,7,250,0
511,Above the Break 3,Left Side Center(LC),25,-90,234,0
512,Above the Break 3,Right Side Center(RC),25,222,134,0
513,Restricted Area,Center(C),0,5,2,1
514,Restricted Area,Center(C),0,8,-1,1
515,Above the Break 3,Left Side Center(LC),25,-231,109,0
516,Above the Break 3,Left Side Center(LC),28,-141,243,0
517,Above the Break 3,Right Side Center(RC),25,218,125,0
518,Mid-Range,Left Side(L),10,-103,23,0
519,Above the Break 3,Center(C),26,-49,263,1
520,Above the Break 3,Center(C),26,-30,263,1
521,Above the Break 3,Left Side Center(LC),27,-166,214,1
522,In The Paint (Non-RA),Center(C),5,33,48,0
523,Above the Break 3,Left Side Center(LC),25,-216,130,0
524,In The Paint (Non-RA),Center(C),4,3,41,1
525,Above the Break 3,Right Side Center(RC),26,192,187,0
526,Left Corner 3,Left Side(L),22,-228,4,0
527,Above the Break 3,Center(C),26,58,260,0
528,Mid-Range,Center(C),14,5,147,1
529,Above the Break 3,Center(C),25,-47,247,0
530,Left Corner 3,Left Side(L),22,-223,26,0
531,Above the Break 3,Left Side Center(LC),24,-201,147,0
532,Left Corner 3,Left Side(L),22,-229,10,0
533,Above the Break 3,Left Side Center(LC),27,-87,257,0
534,In The Paint (Non-RA),Left Side(L),11,-78,88,0
535,Above the Break 3,Left Side Center(LC),33,-183,280,0
536,Above the Break 3,Center(C),27,-8,277,0
537,In The Paint (Non-RA),Right Side(R),9,67,71,1
538,Restricted Area,Center(C),3,30,17,1
539,Above the Break 3,Center(C),26,-2,263,0
540,Above the Break 3,Center(C),30,7,300,0
541,Above the Break 3,Center(C),27,65,271,0
542,Above the Break 3,Left Side Center(LC),31,-150,272,1
543,Above the Break 3,Left Side Center(LC),30,-143,272,0
544,In The Paint (Non-RA),Center(C),4,-43,16,0
545,Above the Break 3,Center(C),27,-9,277,0
546,Above the Break 3,Left Side Center(LC),27,-154,227,1
547,Above the Break 3,Center(C),26,-78,258,1
548,Above the Break 3,Right Side Center(RC),25,218,141,1
549,Above the Break 3,Right Side Center(RC),27,188,197,0
550,Above the Break 3,Center(C),28,-44,286,0
551,In The Paint (Non-RA),Center(C),4,-7,42,0
552,Above the Break 3,Right Side Center(RC),26,132,230,1
553,Above the Break 3,Center(C),27,6,272,1
554,Restricted Area,Center(C),1,12,15,1
555,In The Paint (Non-RA),Right Side(R),11,61,100,0
556,Above the Break 3,Right Side Center(RC),27,127,243,1
557,Restricted Area,Center(C),2,-16,20,0
558,Restricted Area,Center(C),1,11,14,1
559,Above the Break 3,Center(C),28,-78,276,0
560,Restricted Area,Center(C),2,23,19,0
561,Above the Break 3,Center(C),27,-20,278,1
562,Above the Break 3,Center(C),25,-68,250,0
563,Above the Break 3,Left Side Center(LC),25,-151,200,1
564,Restricted Area,Center(C),1,16,-1,1
565,Above the Break 3,Left Side Center(LC),25,-205,145,0
566,Left Corner 3,Left Side(L),22,-225,24,1
567,Above the Break 3,Left Side Center(LC),30,-168,250,0
568,Mid-Range,Center(C),15,-45,151,1
569,Above the Break 3,Right Side Center(RC),26,117,233,0
570,Above the Break 3,Right Side Center(RC),25,131,220,0
571,In The Paint (Non-RA),Center(C),4,8,41,0
572,Restricted Area,Center(C),3,-28,22,0
573,Above the Break 3,Center(C),26,-22,267,1
574,Above the Break 3,Right Side Center(RC),24,206,139,1
575,Mid-Range,Left Side Center(LC),16,-68,149,0
576,Above the Break 3,Right Side Center(RC),27,193,194,0
577,Above the Break 3,Right Side Center(RC),27,92,255,1
578,In The Paint (Non-RA),Center(C),4,-27,34,1
579,Above the Break 3,Back Court(BC),43,-152,406,0
580,Above the Break 3,Right Side Center(RC),27,228,152,1
581,Restricted Area,Center(C),1,14,10,1
582,Above the Break 3,Left Side Center(LC),25,-101,231,1
583,Restricted Area,Center(C),1,-13,11,1
584,Above the Break 3,Center(C),27,-23,277,1
585,Above the Break 3,Right Side Center(RC),26,95,248,0
586,Above the Break 3,Right Side Center(RC),25,93,242,1
587,Mid-Range,Right Side(R),12,125,2,0
588,Backcourt,Back Court(BC),48,-61,482,0
589,In The Paint (Non-RA),Center(C),6,29,53,0
590,Above the Break 3,Left Side Center(LC),27,-204,184,1
591,Mid-Range,Center(C),15,51,151,1
592,Above the Break 3,Center(C),26,-51,263,1
593,Above the Break 3,Center(C),29,-16,299,1
594,Above the Break 3,Left Side Center(LC),27,-136,236,0
595,Restricted Area,Center(C),2,16,21,0
0,Above the Break 3,Center(C),26,-54,258,0
1,Above the Break 3,Right Side Center(RC),26,118,235,0
2,Mid-Range,Right Side Center(RC),16,76,143,0
3,Left Corner 3,Left Side(L),23,-235,4,1
4,Above the Break 3,Left Side Center(LC),24,-109,224,1
5,Left Corner 3,Left Side(L),22,-225,21,1
6,Restricted Area,Center(C),2,19,8,1
7,Left Corner 3,Left Side(L),22,-227,32,1
8,Above the Break 3,Right Side Center(RC),25,136,210,1
9,In The Paint (Non-RA),Center(C),7,-67,38,0
10,Left Corner 3,Left Side(L),24,-236,62,0
11,Above the Break 3,Left Side Center(LC),26,-142,225,0
12,In The Paint (Non-RA),Center(C),5,57,-14,0
13,Above the Break 3,Right Side Center(RC),24,139,200,0
14,In The Paint (Non-RA),Center(C),8,20,78,0
15,Above the Break 3,Left Side Center(LC),26,-105,246,1
16,Above the Break 3,Center(C),27,-3,279,0
17,Above the Break 3,Left Side Center(LC),25,-134,218,1
18,Mid-Range,Left Side(L),15,-122,88,1
19,Mid-Range,Right Side(R),16,168,6,0
20,Above the Break 3,Right Side Center(RC),26,141,228,1
21,Above the Break 3,Left Side Center(LC),26,-161,209,1
22,Above the Break 3,Left Side Center(LC),27,-85,260,0
23,Above the Break 3,Center(C),26,32,259,0
24,Above the Break 3,Center(C),25,-36,252,0
25,Above the Break 3,Center(C),25,12,255,0
26,Above the Break 3,Left Side Center(LC),27,-172,220,0
27,Above the Break 3,Left Side Center(LC),26,-117,237,0
28,Mid-Range,Center(C),20,-2,200,0
29,Above the Break 3,Center(C),26,-71,253,1
30,Above the Break 3,Right Side Center(RC),24,222,111,0
31,Mid-Range,Center(C),19,-32,189,1
32,Left Corner 3,Left Side(L),23,-227,74,0
33,Above the Break 3,Right Side Center(RC),25,119,226,0
34,Above the Break 3,Right Side Center(RC),25,138,214,0
35,Right Corner 3,Right Side(R),23,228,69,0
36,Mid-Range,Left Side Center(LC),16,-76,144,1
37,Above the Break 3,Left Side Center(LC),25,-115,233,0
38,Mid-Range,Right Side(R),18,180,-11,0
39,Mid-Range,Left Side Center(LC),22,-144,169,0
40,Above the Break 3,Left Side Center(LC),26,-188,185,0
41,Right Corner 3,Right Side(R),23,232,48,1
42,Above the Break 3,Right Side Center(RC),26,213,162,1
43,Mid-Range,Left Side(L),17,-143,103,1
44,Mid-Range,Right Side(R),18,158,100,0
45,In The Paint (Non-RA),Center(C),4,41,-6,1
46,Above the Break 3,Center(C),26,-10,268,1
47,Above the Break 3,Left Side Center(LC),26,-152,212,0
48,Above the Break 3,Right Side Center(RC),25,89,236,0
49,Mid-Range,Center(C),13,5,139,1
50,Restricted Area,Center(C),0,0,0,0
51,Restricted Area,Center(C),2,6,23,0
52,Above the Break 3,Center(C),27,11,273,0
53,Above the Break 3,Right Side Center(RC),25,122,227,0
54,Above the Break 3,Right Side Center(RC),24,198,145,1
55,Restricted Area,Center(C),2,-13,24,0
56,Right Corner 3,Right Side(R),24,234,71,1
57,Right Corner 3,Right Side(R),24,234,82,0
58,Mid-Range,Right Side Center(RC),21,165,134,0
59,Above the Break 3,Left Side Center(LC),24,-196,152,1
60,Right Corner 3,Right Side(R),23,231,-7,1
61,Mid-Range,Left Side(L),10,-98,40,0
0,Mid-Range,Left Side(L),13,-123,63,1
1,Above the Break 3,Left Side Center(LC),28,-88,268,1
2,Mid-Range,Center(C),14,-7,148,0
3,Left Corner 3,Left Side(L),23,-235,10,0
4,In The Paint (Non-RA),Center(C),7,-76,23,0
5,In The Paint (Non-RA),Center(C),5,-44,39,0
6,Left Corner 3,Left Side(L),23,-222,62,0
7,In The Paint (Non-RA),Center(C),6,20,64,0
8,Above the Break 3,Right Side Center(RC),25,201,164,0
9,Left Corner 3,Left Side(L),22,-227,35,0
10,Above the Break 3,Center(C),25,-16,250,0
11,Restricted Area,Center(C),2,-10,21,0
12,Restricted Area,Center(C),2,22,-11,0
13,Restricted Area,Center(C),2,1,22,0
14,Restricted Area,Center(C),2,27,10,0
15,Restricted Area,Center(C),1,2,11,0
16,Above the Break 3,Left Side Center(LC),26,-123,238,1
17,Above the Break 3,Right Side Center(RC),25,233,100,0
18,Restricted Area,Center(C),2,-23,10,0
19,Above the Break 3,Right Side Center(RC),25,151,201,1
20,In The Paint (Non-RA),Center(C),7,-16,74,0
21,Mid-Range,Center(C),21,-8,210,0
22,Above the Break 3,Center(C),27,-5,272,0
23,Restricted Area,Center(C),1,14,13,1
24,Restricted Area,Center(C),3,5,39,1
25,Above the Break 3,Left Side Center(LC),26,-208,167,1
26,Above the Break 3,Right Side Center(RC),25,193,169,0
27,Above the Break 3,Left Side Center(LC),27,-198,189,0
28,Restricted Area,Center(C),1,8,11,1
29,Above the Break 3,Left Side Center(LC),25,-188,179,0
30,Restricted Area,Center(C),3,-35,3,0
31,Above the Break 3,Center(C),25,-55,252,1
32,Above the Break 3,Left Side Center(LC),24,-123,211,0
33,Restricted Area,Center(C),2,-25,13,1
34,Restricted Area,Center(C),2,-24,5,1
35,Above the Break 3,Left Side Center(LC),26,-206,173,0
36,Right Corner 3,Right Side(R),22,224,46,1
37,Above the Break 3,Right Side Center(RC),24,206,140,0
38,Above the Break 3,Right Side Center(RC),25,159,201,0
39,Above the Break 3,Left Side Center(LC),26,-159,214,1
40,Restricted Area,Center(C),2,0,21,0
41,Right Corner 3,Right Side(R),22,226,10,1
42,In The Paint (Non-RA),Left Side(L),13,-77,116,0
43,In The Paint (Non-RA),Center(C),6,47,44,0
44,Above the Break 3,Left Side Center(LC),26,-85,253,1
45,Restricted Area,Center(C),2,26,8,0
46,Mid-Range,Center(C),15,12,151,0
47,Above the Break 3,Right Side Center(RC),25,102,238,0
48,Restricted Area,Center(C),2,-17,21,0
49,Restricted Area,Center(C),2,-6,21,1
50,Right Corner 3,Right Side(R),23,239,1,0
51,In The Paint (Non-RA),Center(C),5,42,29,0
52,In The Paint (Non-RA),Center(C),12,-47,113,0
53,Above the Break 3,Left Side Center(LC),25,-160,202,1
54,Right Corner 3,Right Side(R),22,227,16,1
55,Above the Break 3,Right Side Center(RC),24,105,223,0
56,Restricted Area,Center(C),1,-18,-3,0
57,Above the Break 3,Left Side Center(LC),24,-139,206,0
58,Above the Break 3,Center(C),25,70,241,0
59,Above the Break 3,Left Side Center(LC),26,-148,220,1
60,Above the Break 3,Center(C),25,-41,249,1
61,Restricted Area,Center(C),2,-18,10,0
62,Above the Break 3,Right Side Center(RC),24,222,107,1
63,Backcourt,Back Court(BC),64,173,619,0
64,Restricted Area,Center(C),1,-10,-1,1
65,Above the Break 3,Center(C),25,-76,239,1
66,Restricted Area,Center(C),2,20,15,1
67,Left Corner 3,Left Side(L),22,-222,-18,0
68,Restricted Area,Center(C),1,14,11,1
69,Mid-Range,Right Side(R),11,115,30,0
70,Left Corner 3,Left Side(L),22,-225,-12,0
71,Restricted Area,Center(C),1,16,9,1
72,Restricted Area,Center(C),2,-5,25,0
73,Right Corner 3,Right Side(R),23,233,29,1
74,In The Paint (Non-RA),Center(C),5,-24,47,0
75,Restricted Area,Center(C),0,7,-1,0
76,Above the Break 3,Right Side Center(RC),26,149,215,1
77,In The Paint (Non-RA),Center(C),4,37,22,0
78,Above the Break 3,Right Side Center(RC),25,111,229,0
79,Restricted Area,Center(C),2,22,17,1
80,Left Corner 3,Left Side(L),23,-231,4,1
81,Restricted Area,Center(C),1,-8,11,0
82,Restricted Area,Center(C),1,-17,5,1
83,Left Corner 3,Left Side(L),23,-235,18,0
84,Above the Break 3,Left Side Center(LC),25,-190,165,0
85,Above the Break 3,Right Side Center(RC),26,205,175,0
86,Right Corner 3,Right Side(R),23,231,-17,1
87,In The Paint (Non-RA),Center(C),4,-43,22,1
88,Above the Break 3,Left Side Center(LC),29,-185,233,0
89,Restricted Area,Center(C),3,-23,21,1
90,Restricted Area,Center(C),3,32,13,1
91,Right Corner 3,Right Side(R),22,220,0,0
92,Left Corner 3,Left Side(L),23,-228,50,0
93,In The Paint (Non-RA),Center(C),4,45,-2,0
94,In The Paint (Non-RA),Center(C),4,38,29,1
95,Left Corner 3,Left Side(L),23,-230,-11,0
96,Right Corner 3,Right Side(R),24,237,55,0
97,Above the Break 3,Center(C),25,70,246,0
98,Left Corner 3,Left Side(L),22,-225,31,1
99,Above the Break 3,Left Side Center(LC),27,-172,215,1
100,In The Paint (Non-RA),Center(C),4,31,32,0
101,Mid-Range,Left Side(L),14,-142,-15,0
102,Right Corner 3,Right Side(R),23,239,-17,1
103,Above the Break 3,Right Side Center(RC),28,158,233,0
104,Above the Break 3,Center(C),25,-20,257,1
105,Restricted Area,Center(C),2,13,25,0
106,Above the Break 3,Right Side Center(RC),25,139,215,1
107,Above the Break 3,Right Side Center(RC),24,109,222,0
108,Above the Break 3,Right Side Center(RC),25,168,194,1
109,Restricted Area,Center(C),2,-10,26,1
110,Restricted Area,Center(C),0,5,4,0
111,Mid-Range,Right Side(R),17,148,90,1
112,Above the Break 3,Right Side Center(RC),25,125,222,0
113,Restricted Area,Center(C),3,32,-1,0
114,Restricted Area,Center(C),3,24,21,1
115,Mid-Range,Right Side(R),11,107,31,0
116,Left Corner 3,Left Side(L),23,-236,6,1
117,Restricted Area,Center(C),1,-2,10,1
118,Restricted Area,Center(C),3,27,23,1
119,Left Corner 3,Left Side(L),23,-235,1,0
120,Mid-Range,Center(C),20,4,206,1
121,Above the Break 3,Right Side Center(RC),25,163,202,0
122,Above the Break 3,Right Side Center(RC),24,200,141,0
123,In The Paint (Non-RA),Center(C),5,49,20,1
124,Above the Break 3,Left Side Center(LC),25,-213,142,0
125,Above the Break 3,Right Side Center(RC),25,219,132,0
126,Above the Break 3,Right Side Center(RC),31,150,277,1
127,Restricted Area,Center(C),1,-15,5,0
128,Above the Break 3,Left Side Center(LC),26,-98,242,1
129,Mid-Range,Right Side(R),11,114,-21,1
130,Above the Break 3,Right Side Center(RC),24,207,136,1
131,Restricted Area,Center(C),3,31,18,1
132,Restricted Area,Center(C),1,18,6,1
133,Restricted Area,Center(C),1,9,13,1
134,Above the Break 3,Left Side Center(LC),27,-197,194,0
135,Right Corner 3,Right Side(R),23,237,-6,0
136,Restricted Area,Center(C),1,13,6,1
137,Above the Break 3,Right Side Center(RC),25,119,221,1
138,Above the Break 3,Left Side Center(LC),25,-157,206,0
139,Above the Break 3,Right Side Center(RC),25,84,245,0
140,Restricted Area,Center(C),2,-21,4,1
141,Restricted Area,Center(C),2,-14,24,0
142,Mid-Range,Left Side Center(LC),18,-109,152,1
143,Above the Break 3,Left Side Center(LC),25,-86,242,0
144,Above the Break 3,Left Side Center(LC),25,-120,229,0
145,Above the Break 3,Right Side Center(RC),27,157,231,0
146,Left Corner 3,Left Side(L),23,-231,-16,1
147,In The Paint (Non-RA),Center(C),6,-54,32,0
148,Mid-Range,Right Side(R),19,197,-7,0
149,Restricted Area,Center(C),1,5,17,0
150,Restricted Area,Center(C),0,-3,0,0
151,Above the Break 3,Left Side Center(LC),26,-212,153,1
152,Mid-Range,Left Side Center(LC),17,-71,157,1
153,Above the Break 3,Left Side Center(LC),27,-186,202,0
154,Restricted Area,Center(C),0,-1,-1,0
155,Restricted Area,Center(C),1,-13,12,1
156,Mid-Range,Left Side(L),10,-100,-11,0
157,Restricted Area,Center(C),1,-17,-1,1
158,Restricted Area,Center(C),0,9,4,1
159,Restricted Area,Center(C),1,-9,6,0
160,Restricted Area,Center(C),0,5,4,0
161,Above the Break 3,Left Side Center(LC),26,-208,163,0
162,Restricted Area,Center(C),1,-5,-13,1
163,Above the Break 3,Left Side Center(LC),30,-159,260,0
164,Mid-Range,Right Side(R),18,186,8,0
165,Restricted Area,Center(C),2,11,22,1
166,Restricted Area,Center(C),3,-8,37,1
167,Left Corner 3,Left Side(L),22,-228,-10,1
168,Mid-Range,Right Side Center(RC),20,130,156,1
169,Above the Break 3,Right Side Center(RC),28,182,214,0
170,Right Corner 3,Right Side(R),23,231,14,1
171,Restricted Area,Center(C),0,-6,-2,0
172,Mid-Range,Center(C),16,19,167,0
173,Left Corner 3,Left Side(L),24,-246,28,0
174,Above the Break 3,Right Side Center(RC),27,222,155,0
175,Restricted Area,Center(C),1,-7,-11,1
176,Restricted Area,Center(C),2,-16,-14,1
177,Restricted Area,Center(C),1,15,13,0
178,Restricted Area,Center(C),1,-6,8,0
179,Above the Break 3,Left Side Center(LC),30,-217,216,0
180,Restricted Area,Center(C),1,5,15,1
181,Restricted Area,Center(C),2,4,-24,0
182,Above the Break 3,Left Side Center(LC),30,-191,232,0
183,Above the Break 3,Right Side Center(RC),24,93,230,1
184,Restricted Area,Center(C),1,-11,4,1
185,Above the Break 3,Right Side Center(RC),26,95,243,1
186,Restricted Area,Center(C),3,17,30,1
187,Above the Break 3,Left Side Center(LC),25,-125,220,1
188,Left Corner 3,Left Side(L),23,-237,9,0
189,Left Corner 3,Left Side(L),22,-225,33,1
190,Right Corner 3,Right Side(R),23,233,-17,0
191,Restricted Area,Center(C),2,19,18,1
192,Above the Break 3,Right Side Center(RC),26,91,251,1
193,In The Paint (Non-RA),Center(C),7,3,76,0
194,In The Paint (Non-RA),Center(C),8,35,74,0
195,Restricted Area,Center(C),3,11,29,0
196,Left Corner 3,Left Side(L),23,-237,2,0
197,Restricted Area,Center(C),1,-9,16,0
198,Left Corner 3,Left Side(L),22,-229,11,1
199,Above the Break 3,Left Side Center(LC),24,-228,101,1
200,Above the Break 3,Left Side Center(LC),26,-145,226,0
201,Restricted Area,Center(C),1,3,18,1
202,Restricted Area,Center(C),1,4,18,0
203,Above the Break 3,Left Side Center(LC),25,-239,99,0
204,Above the Break 3,Center(C),27,-11,271,0
205,Above the Break 3,Right Side Center(RC),28,149,242,0
206,In The Paint (Non-RA),Center(C),4,-24,32,0
207,Restricted Area,Center(C),0,-3,8,1
208,Restricted Area,Center(C),2,-3,20,1
209,Above the Break 3,Left Side Center(LC),24,-194,155,1
210,Left Corner 3,Left Side(L),23,-231,17,1
211,Restricted Area,Center(C),3,34,21,1
212,Right Corner 3,Right Side(R),23,232,16,1
213,Restricted Area,Center(C),0,-2,5,1
214,In The Paint (Non-RA),Center(C),5,9,56,0
215,Restricted Area,Center(C),1,17,-1,1
216,Above the Break 3,Left Side Center(LC),24,-111,220,1
217,Above the Break 3,Right Side Center(RC),25,162,195,0
218,Restricted Area,Center(C),1,5,11,0
219,Above the Break 3,Right Side Center(RC),25,200,155,1
220,Restricted Area,Center(C),2,-1,22,0
221,Restricted Area,Center(C),1,-2,13,1
222,Restricted Area,Center(C),3,-17,33,0
223,Left Corner 3,Left Side(L),23,-231,7,0
224,Above the Break 3,Center(C),24,8,243,0
225,Left Corner 3,Left Side(L),22,-228,21,1
226,Mid-Range,Center(C),17,-51,163,0
227,Restricted Area,Center(C),0,0,1,1
228,In The Paint (Non-RA),Center(C),6,5,61,1
229,Right Corner 3,Right Side(R),22,226,32,0
230,Restricted Area,Center(C),1,-8,8,1
231,Mid-Range,Left Side(L),15,-158,-1,1
232,Restricted Area,Center(C),1,10,7,1
233,Restricted Area,Center(C),1,5,10,1
234,Right Corner 3,Right Side(R),23,226,73,0
235,In The Paint (Non-RA),Center(C),6,-6,69,0
236,Restricted Area,Center(C),1,-7,8,0
237,Restricted Area,Center(C),0,-2,1,0
238,Above the Break 3,Right Side Center(RC),25,195,164,0
239,Restricted Area,Center(C),0,5,8,0
240,Right Corner 3,Right Side(R),22,221,-4,1
241,Right Corner 3,Right Side(R),23,230,58,1
242,Above the Break 3,Center(C),25,71,249,1
243,Mid-Range,Right Side(R),19,192,22,1
244,Above the Break 3,Right Side Center(RC),26,100,247,0
245,Restricted Area,Center(C),1,2,17,1
246,Above the Break 3,Left Side Center(LC),26,-109,239,0
247,Mid-Range,Center(C),15,-19,153,0
248,Restricted Area,Center(C),1,-14,5,0
249,Left Corner 3,Left Side(L),23,-236,6,1
250,Left Corner 3,Left Side(L),22,-225,8,0
251,In The Paint (Non-RA),Center(C),5,23,48,1
252,Above the Break 3,Left Side Center(LC),24,-91,227,1
253,Restricted Area,Center(C),0,2,8,1
254,Left Corner 3,Left Side(L),23,-233,5,1
255,Restricted Area,Center(C),1,-9,6,0
256,In The Paint (Non-RA),Center(C),6,-13,68,1
257,In The Paint (Non-RA),Center(C),5,-40,34,1
258,Restricted Area,Center(C),2,-20,19,1
259,Above the Break 3,Right Side Center(RC),26,181,194,1
260,Mid-Range,Right Side(R),12,85,89,0
261,In The Paint (Non-RA),Center(C),6,-44,47,0
262,In The Paint (Non-RA),Center(C),7,-15,77,0
263,Restricted Area,Center(C),1,-6,13,1
264,In The Paint (Non-RA),Center(C),5,58,6,0
265,Mid-Range,Right Side(R),8,83,34,1
266,Mid-Range,Right Side Center(RC),19,64,179,1
267,Left Corner 3,Left Side(L),23,-232,43,1
268,Left Corner 3,Left Side(L),23,-230,-4,0
269,In The Paint (Non-RA),Center(C),6,-57,31,0
270,Above the Break 3,Left Side Center(LC),25,-209,153,1
271,Mid-Range,Left Side(L),8,-82,34,0
272,Restricted Area,Center(C),3,26,28,0
273,In The Paint (Non-RA),Center(C),6,-47,38,1
274,Restricted Area,Center(C),2,17,11,0
275,Right Corner 3,Right Side(R),23,234,22,0
276,Restricted Area,Center(C),3,22,21,1
277,Restricted Area,Center(C),2,18,21,1
278,Mid-Range,Left Side Center(LC),18,-96,162,1
279,Restricted Area,Center(C),3,14,29,1
280,Above the Break 3,Right Side Center(RC),27,169,216,0
281,Restricted Area,Center(C),3,-12,38,1
282,Restricted Area,Center(C),3,-18,29,1
283,In The Paint (Non-RA),Center(C),4,-13,47,0
284,In The Paint (Non-RA),Center(C),6,20,60,0
285,Right Corner 3,Right Side(R),24,238,43,0
286,In The Paint (Non-RA),Center(C),6,20,58,0
287,In The Paint (Non-RA),Center(C),4,38,31,0
288,Above the Break 3,Right Side Center(RC),25,195,162,0
289,Mid-Range,Right Side(R),9,93,-29,0
290,Left Corner 3,Left Side(L),23,-228,68,1
291,Restricted Area,Center(C),0,-3,2,1
292,In The Paint (Non-RA),Center(C),8,6,81,1
293,Above the Break 3,Left Side Center(LC),27,-213,167,1
294,Above the Break 3,Right Side Center(RC),25,88,239,0
295,Restricted Area,Center(C),2,-9,20,1
296,In The Paint (Non-RA),Center(C),6,46,41,1
297,In The Paint (Non-RA),Center(C),5,-3,59,0
298,Restricted Area,Center(C),3,-22,24,1
299,Restricted Area,Center(C),2,14,17,1
300,Mid-Range,Center(C),14,-36,145,0
301,Restricted Area,Center(C),2,-22,5,1
302,Above the Break 3,Right Side Center(RC),26,97,246,0
303,Above the Break 3,Left Side Center(LC),26,-181,195,0
304,Restricted Area,Center(C),2,-2,26,1
305,Above the Break 3,Right Side Center(RC),28,119,258,0
306,In The Paint (Non-RA),Center(C),7,8,71,1
307,Left Corner 3,Left Side(L),24,-249,9,1
308,In The Paint (Non-RA),Center(C),6,-44,44,1
309,Restricted Area,Center(C),0,2,2,1
310,Above the Break 3,Center(C),26,64,256,1
311,Above the Break 3,Left Side Center(LC),27,-100,258,1
312,Above the Break 3,Left Side Center(LC),27,-214,173,1
313,Left Corner 3,Left Side(L),23,-229,27,0
314,Right Corner 3,Right Side(R),22,227,17,0
315,Restricted Area,Center(C),3,30,11,1
316,Restricted Area,Center(C),2,-18,13,1
317,Mid-Range,Center(C),22,23,222,1
318,Above the Break 3,Left Side Center(LC),25,-220,129,0
319,Right Corner 3,Right Side(R),23,230,66,1
